asset_id,agbd_nonnegative,agbd_se_nonnegative,algorithm_run_flag_eq_1,all_intersecting_shots,degrade_flag_eq_0,l4_quality_flag_eq_1,required_fields_nonnull,year
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022303132934_O21986_03_T07533_02_003_01_V002,0,0,787,55667,0,0,787,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022306124119_O22032_03_T08436_02_003_01_V002,2442,2442,25887,28462,2442,2442,25887,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022308110706_O22062_03_T01550_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022307115413_O22047_03_T10685_02_003_01_V002,1955,1955,52397,53701,1955,1955,52397,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022312031945_O22119_02_T10696_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022309040831_O22073_02_T02678_02_003_01_V002,51,51,16143,31073,51,51,16143,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022316014330_O22180_02_T08156_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022310032120_O22088_02_T02081_02_003_01_V002,3251,3251,39734,74476,3251,3251,39734,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022306045700_O22027_02_T05738_02_003_01_V002,3482,3482,63605,81204,3482,3482,63605,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022311101823_O22108_03_T05452_02_003_01_V002,2257,2257,36628,50287,2257,2257,36628,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022310110537_O22093_03_T03203_02_003_01_V002,1107,1107,9897,46464,1107,1107,9897,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022320000654_O22241_02_T07192_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022314014516_O22149_02_T07926_02_003_01_V002,0,0,7,68726,0,0,7,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022315084211_O22169_03_T04335_02_003_01_V002,15,15,5746,45799,15,15,5746,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022321070341_O22261_03_T00755_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022321223204_O22271_02_T08844_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022314092930_O22154_03_T04932_02_003_01_V002,5,5,2041,59446,5,5,2041,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022319070539_O22230_03_T07640_02_003_01_V002,210,210,5619,27659,210,210,5619,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022323223002_O22302_02_T04958_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022323052850_O22291_03_T06676_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022318075301_O22215_03_T05391_02_003_01_V002,6239,6239,68050,68288,6239,6239,68050,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022318000849_O22210_02_T06962_02_003_01_V002,39,39,317,1451,39,39,317,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022320231929_O22256_02_T03749_02_003_01_V002,31,31,22411,63676,31,31,22411,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022325052645_O22322_03_T04060_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022322061615_O22276_03_T03004_02_003_01_V002,4557,4557,76624,78194,4557,4557,76624,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022325205506_O22332_02_T05187_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022327035145_O22352_03_T10134_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022329191750_O22393_02_T01530_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022324214235_O22317_02_T10053_02_003_01_V002,2,2,6625,77427,2,2,6625,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022329034932_O22383_03_T05942_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022330200304_O22409_02_T09319_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022327205254_O22363_02_T01148_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022331021422_O22413_03_T10746_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022326043916_O22337_03_T02193_02_003_01_V002,771,771,42713,72764,771,771,42713,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022332025934_O22429_03_T10150_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022333174010_O22454_02_T10680_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022328200523_O22378_02_T07666_02_003_01_V002,779,779,8393,87245,779,779,8393,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022334182525_O22470_02_T04239_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022331191527_O22424_02_T00337_02_003_01_V002,0,0,2207,9708,0,0,2207,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022333021156_O22444_03_T03861_02_003_01_V002,2671,2671,19779,19976,2671,2671,19779,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022330030157_O22398_03_T04075_02_003_01_V002,308,308,36519,62911,308,308,36519,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022335003653_O22474_03_T04090_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022336012241_O22490_03_T06340_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022332182749_O22439_02_T06855_02_003_01_V002,5352,5352,80191,85307,5352,5352,80191,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022334012414_O22459_03_T06110_02_003_01_V002,719,719,14195,54955,719,719,14195,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022335173823_O22485_02_T02372_02_003_01_V002,40,40,22670,23193,40,40,22670,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022338164954_O22531_02_T04698_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022337003535_O22505_03_T00051_02_003_01_V002,0,0,27618,33118,0,31,27618,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022339160244_O22546_02_T04101_02_003_01_V002,0,0,0,34101,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022337234828_O22520_03_T07992_02_003_01_V002,209,209,11189,52585,209,209,11189,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022336165118_O22500_02_T08737_02_003_01_V002,7912,7912,72923,78854,7912,7912,72923,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022340151537_O22561_02_T10619_02_003_01_V002,4370,4370,23868,74290,4370,4370,23868,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022342151406_O22592_02_T06427_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022340225953_O22566_03_T08895_02_003_01_V002,4805,4805,27002,47290,4805,4805,27002,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022341221243_O22581_03_T06875_02_003_01_V002,1210,1210,18653,50089,1210,1210,18653,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022343221109_O22612_03_T05682_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022347203454_O22673_03_T01872_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022346133756_O22653_02_T05463_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022343142653_O22607_02_T00138_02_003_01_V002,0,0,2872,42924,0,0,2872,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022348194735_O22688_03_T11236_02_003_01_V002,1905,1905,13649,73960,1905,1905,13649,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022344212353_O22627_03_T05085_02_003_01_V002,0,0,4771,61147,0,0,4771,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022344133938_O22622_02_T06656_02_003_01_V002,0,0,1753,21662,0,0,1753,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022351185822_O22734_03_T10869_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022352102646_O22744_02_T03305_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022339234700_O22551_03_T08222_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022351111409_O22729_02_T08171_02_003_01_V002,86,86,25355,68871,86,86,25355,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022347125040_O22668_02_T07712_02_003_01_V002,29,29,17053,56149,29,29,17053,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022354102446_O22775_02_T00689_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022353172333_O22764_03_T01137_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022356084948_O22805_02_T02494_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022355172128_O22795_03_T01367_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022357154739_O22825_03_T08558_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022352181058_O22749_03_T07426_02_003_01_V002,6193,6193,78092,79921,6193,6193,78092,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022349190015_O22703_03_T10639_02_003_01_V002,232,232,3306,25676,232,232,3306,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022360071509_O22866_02_T11185_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022358084911_O22836_02_T06687_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022359154631_O22856_03_T10211_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022355093718_O22790_02_T05784_02_003_01_V002,215,215,12895,78267,215,215,12895,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022361141225_O22886_03_T00326_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022362071359_O22897_02_T01301_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022364053944_O22927_02_T10068_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022365062526_O22943_02_T03627_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022363141109_O22917_03_T01979_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022365123651_O22947_03_T03478_02_003_01_V002,0,0,0,0,0,0,0,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022360145929_O22871_03_T03769_02_003_01_V002,1083,1083,44876,68270,1083,2548,44876,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022359080211_O22851_02_T07513_02_003_01_V002,8587,8587,83426,83958,8587,8587,83426,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022363062651_O22912_02_T07819_02_003_01_V002,5074,5074,78381,90043,5074,5074,78381,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022356163358_O22810_03_T06462_02_003_01_V002,0,0,333,71135,0,0,333,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2022364132402_O22932_03_T09767_02_003_01_V002,546,546,10949,62743,546,546,10949,2022
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023004110045_O23008_03_T08206_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023004044921_O23004_02_T01240_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023001053815_O22958_02_T03030_02_003_01_V002,0,0,3945,6808,0,0,3945,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023002123517_O22978_03_T07977_02_003_01_V002,1,1,1263,13507,1,1,1263,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023001132231_O22963_03_T07151_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023003040347_O22988_02_T06105_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023002045102_O22973_02_T03856_02_003_01_V002,5083,5083,75344,87274,5083,5083,75344,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023005114618_O23024_03_T10456_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023007022724_O23049_02_T03718_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023008031252_O23065_02_T00276_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023008092414_O23069_03_T07242_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023005040204_O23019_02_T00643_02_003_01_V002,0,0,11735,17391,0,0,11735,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023003114802_O22993_03_T07380_02_003_01_V002,27,27,7441,57233,27,27,7441,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023009100940_O23085_03_T05223_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023006105859_O23039_03_T11282_02_003_01_V002,1971,1971,25882,27495,1971,1971,25882,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023009022528_O23080_02_T06794_02_003_01_V002,0,0,5515,29507,0,0,5515,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023006031446_O23034_02_T00046_02_003_01_V002,275,275,79919,81579,275,5120,79919,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023007101136_O23054_03_T04993_02_003_01_V002,1223,1223,33147,53720,1223,1223,33147,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023012013558_O23126_02_T10849_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023013083238_O23146_03_T09951_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023010013803_O23095_02_T06350_02_003_01_V002,18567,18567,67758,73268,18567,18567,67758,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023014000056_O23156_02_T08232_02_003_01_V002,8,8,2475,12758,8,8,2475,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023015235838_O23187_02_T07039_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023011083447_O23115_03_T09721_02_003_01_V002,1288,1288,47145,49505,1288,1288,47145,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023010092214_O23100_03_T07625_02_003_01_V002,805,805,31125,50726,805,805,31125,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023017065509_O23207_03_T02178_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023014074505_O23161_03_T10930_02_003_01_V002,5395,5395,36631,61687,5395,5395,36631,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023013004828_O23141_02_T10252_02_003_01_V002,801,801,22579,47030,801,801,22579,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023015065731_O23176_03_T07487_02_003_01_V002,1876,1876,35216,36175,1876,1876,35216,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023017222323_O23217_02_T10267_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023019222123_O23248_02_T00536_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023021204650_O23278_02_T00765_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023021051822_O23268_03_T02637_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023016231101_O23202_02_T05172_02_003_01_V002,0,0,423,62538,0,0,423,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023023034343_O23298_03_T04289_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023019052001_O23237_03_T05253_02_003_01_V002,0,0,77,12847,0,0,77,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023025191001_O23339_02_T06916_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023023204458_O23309_02_T08110_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023025034141_O23329_03_T07365_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023018060725_O23222_03_T04427_02_003_01_V002,817,817,8452,77356,817,817,8452,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023020213408_O23263_02_T08477_02_003_01_V002,2256,2256,51744,75867,2256,2256,51744,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023028025156_O23375_03_T09844_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023027190746_O23370_02_T00031_02_003_01_V002,0,0,1900,1998,0,0,1900,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023022043103_O23283_03_T10578_02_003_01_V002,0,0,1217,76290,0,0,1217,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023030181748_O23416_02_T09778_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023029173237_O23400_02_T08951_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023026025411_O23344_03_T08191_02_003_01_V002,639,639,24806,66634,639,639,24806,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023031002907_O23420_03_T03937_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023032011418_O23436_03_T10609_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023024195730_O23324_02_T06090_02_003_01_V002,3797,3797,72396,84796,3797,3797,72396,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023029020421_O23390_03_T05131_02_003_01_V002,2814,2814,12902,12999,2814,2814,12902,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023031173011_O23431_02_T07911_02_003_01_V002,0,0,1,20761,0,0,1,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023034164009_O23477_02_T02005_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023030011644_O23405_03_T05957_02_003_01_V002,0,0,28,55621,0,0,28,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023028182013_O23385_02_T08125_02_003_01_V002,4288,4288,73270,88010,4288,4288,73270,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023033002637_O23451_03_T07166_02_003_01_V002,1850,1850,29104,32803,1850,1850,29104,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023033233856_O23466_03_T09415_02_003_01_V002,0,0,334,52246,0,0,334,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023035233729_O23497_03_T01260_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023035155309_O23492_02_T09793_02_003_01_V002,556,556,33998,34731,556,556,33998,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023039220207_O23558_03_T08528_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023038150454_O23538_02_T00735_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023032164243_O23446_02_T07314_02_003_01_V002,5186,5186,67260,79812,5186,5186,67260,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023043202605_O23619_03_T03142_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023044115432_O23629_02_T05692_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023044193846_O23634_03_T09660_02_003_01_V002,6101,6101,72028,72483,6101,6101,72028,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023036225027_O23512_03_T02086_02_003_01_V002,6029,6029,45607,56892,6029,6029,45607,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023039141749_O23553_02_T02984_02_003_01_V002,4,4,4630,44207,4,4,4630,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023043124151_O23614_02_T10558_02_003_01_V002,0,0,376,55365,0,0,376,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023036150608_O23507_02_T00658_02_003_01_V002,2309,2309,29220,73621,2309,2309,29220,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023046115237_O23660_02_T10191_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023047184921_O23680_03_T02331_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023048101742_O23690_02_T08997_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023052084125_O23751_02_T10879_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023051171232_O23741_03_T04366_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023054084102_O23782_02_T09380_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023053153915_O23771_03_T09981_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023045185122_O23649_03_T02101_02_003_01_V002,756,756,24752,26001,756,756,24752,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023059140423_O23863_03_T02943_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023052162551_O23756_03_T09155_02_003_01_V002,94,94,23911,73501,94,100,23911,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023047110511_O23675_02_T01056_02_003_01_V002,491,491,50272,69323,491,491,50272,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023060053306_O23873_02_T09609_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023064035756_O23934_02_T01224_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023063122918_O23924_03_T00250_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023065044342_O23950_02_T10742_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023065105508_O23954_03_T02055_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023066114053_O23970_03_T06998_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023066035635_O23965_02_T01607_02_003_01_V002,0,0,3875,3887,0,0,3875,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023064114214_O23939_03_T11037_02_003_01_V002,2006,2006,65776,67390,2006,2006,65776,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023063044459_O23919_02_T08936_02_003_01_V002,835,835,35052,85382,835,835,35052,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023069030933_O24011_02_T06473_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023060131726_O23878_03_T08038_02_003_01_V002,38,38,16968,69291,38,38,16968,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023059062001_O23858_02_T10359_02_003_01_V002,5343,5343,77814,82745,5343,5362,77814,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023072004939_O24056_02_T01683_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023069092108_O24015_03_T06324_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023067105422_O23985_03_T09094_02_003_01_V002,136,136,2327,2979,136,136,2327,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023067030958_O23980_02_T07972_02_003_01_V002,6763,6763,89326,89936,6763,6763,89326,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023073013551_O24072_02_T08049_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023073074723_O24076_03_T07900_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023074004906_O24087_02_T05876_02_003_01_V002,45,45,6319,6343,45,45,6319,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023072083405_O24061_03_T01382_02_003_01_V002,13,13,8291,61322,13,13,8291,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023068100742_O24000_03_T08497_02_003_01_V002,0,0,2748,61726,0,0,2748,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2023074083331_O24092_03_T09997_02_003_01_V002,0,0,0,0,0,0,0,2023
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2024129101315_O30607_03_T00000_02_004_01_V002,0,0,0,0,0,0,0,2024
